-0.008247	-0.003257	0.999961
-0.011798	0.001013	0.99993
-0.009376	-0.004241	0.999947
-0.011546	-0.004913	0.999921
-0.011546	-0.004913	0.999921
-0.013622	-0.004231	0.999898
-0.014573	-0.003217	0.999889
-0.011077	0.001098	0.999938
-0.010355	0.002082	0.999944
-0.010683	0.001426	0.999942
-0.010904	0.001712	0.999939
-0.008694	0.001907	0.99996
-0.006436	0.001774	0.999978
-0.004929	0.00157	0.999987
-0.008739	0.000531	0.999962
-0.011193	0.000757	0.999937
0.080607	0.081055	0.993445
0.080607	0.081055	0.993445
0.041517	0.087626	0.995288
0.002313	0.091213	0.995829
-0.04607	0.101478	0.99377
-0.17481	0.07246	0.981932
-0.11588	0.015044	0.993149
-0.102467	0.03588	0.994089
-0.102467	0.03588	0.994089
-0.046738	0.049095	0.9977
0.04318	0.007027	0.999043
0.052889	0.002838	0.998596
-0.004484	-0.008062	0.999957
-0.057726	-0.011446	0.998267
-0.09596	0.007854	0.995354
-0.09596	0.007854	0.995354
-0.071218	0.012581	0.997381
0.012219	-0.015335	0.999808
0.065575	-0.03998	0.997046
0.074808	-0.049763	0.995956
0.054681	-0.024894	0.998194
0.013656	-0.005491	0.999892
0.013656	-0.005491	0.999892
0.001781	-0.002955	0.999994
-0.004971	-0.001534	0.999987
-0.010434	0.00278	0.999942
-0.011977	0.001133	0.999928
-0.012178	-0.000079	0.999926
-0.013732	0.000865	0.999905
-0.013732	0.000865	0.999905
-0.01352	0.001066	0.999908
-0.009691	0.003011	0.999949
-0.00675	0.001665	0.999976
-0.005335	0.001115	0.999985
-0.005435	0.000078	0.999985
-0.00586	0.002836	0.999979
-0.00586	0.002836	0.999979
-0.005349	0.00092	0.999985
-0.006082	0.002331	0.999979
-0.005191	0.002529	0.999983
0.163823	0.048789	0.985283
0.20501	0.021793	0.978517
0.106288	-0.038267	0.993599
0.106288	-0.038267	0.993599
-0.131958	-0.031754	0.990746
-0.232607	0.035028	0.97194
-0.149134	0.042879	0.987887
-0.0062	0.000313	0.999981
-0.00665	-0.000264	0.999978
-0.006962	0.000064	0.999976
-0.006962	0.000064	0.999976
-0.007123	0.000448	0.999975
-0.00625	0.001115	0.99998
-0.001694	0.000589	0.999998
0.002697	0.001235	0.999996
0.003381	-0.000739	0.999994
0.000647	-0.002544	0.999997
0.000647	-0.002544	0.999997
-0.00358	-0.001406	0.999993
-0.004911	-0.001623	0.999987
-0.005644	-0.000913	0.999984
-0.010471	-0.002677	0.999942
-0.013174	-0.00077	0.999913
-0.013099	0.003011	0.99991
-0.013099	0.003011	0.99991
-0.009492	0.004659	0.999944
-0.003945	0.005197	0.999979
-0.022409	0.005284	0.999735
-0.036547	0.003713	0.999325
-0.02637	0.012297	0.999577
-0.005185	0.010821	0.999928
-0.005185	0.010821	0.999928
0.002573	-0.00256	0.999993
-0.005847	-0.002145	0.999981
-0.010718	0.002863	0.999938
0.015283	0.004701	0.999872
0.024219	-0.000698	0.999706
0.022342	-0.005972	0.999733
0.017577	-0.001662	0.999844
0.007638	-0.000736	0.999971
0.050238	0.054364	0.997257
0.021888	0.058408	0.998053
-0.011178	0.05494	0.998427
-0.044546	0.047197	0.997892
-0.086118	0.050583	0.995
-0.086118	0.050583	0.995
-0.032984	0.003848	0.999449
-0.019839	0.002826	0.999799
0.000497	-0.000023	1
0.012579	0.001392	0.99992
0.020757	-0.000399	0.999784
0.024202	-0.005222	0.999694
0.023785	-0.004303	0.999708
0.01523	-0.004448	0.999874
0.005259	-0.000309	0.999986
-0.001913	0.004308	0.999989
-0.004901	0.008448	0.999952
-0.003389	0.013181	0.999907
-0.002318	0.016347	0.999864
-0.002318	0.016347	0.999864
0.001065	0.013545	0.999908
0.001065	0.013545	0.999908
0.001065	0.013545	0.999908
-0.530292	0.110852	0.840537
-0.517529	0.068411	0.852926
-0.351566	0.181276	0.918445
-0.249854	0.099864	0.96312
-0.243906	-0.003451	0.969793
-0.243906	-0.003451	0.969793
-0.243906	-0.003451	0.969793
-0.102377	0.130531	0.986144
-0.022298	0.136146	0.990438
0.039498	0.111175	0.993016
0.022163	0.105697	0.994151
-0.015914	0.039201	0.999105
-0.014918	0.094227	0.995439
-0.01625	0.081024	0.99658
0.067567	0.03218	0.997196
0.144521	0.011228	0.989438
-0.998456	0.019562	0.051984
-0.988409	-0.151217	0.013436
-0.949029	-0.07827	-0.305316
0.007978	-0.018658	0.999794
0.007651	-0.017122	0.999824
0.014637	-0.016395	0.999758
0.008451	-0.002297	0.999962
0.003656	-0.001385	0.999992
0.003656	-0.001385	0.999992
0.021206	0.001925	0.999773
0.031921	0.000292	0.99949
0.021967	-0.008035	0.999726
0.020034	-0.005826	0.999782
0.009217	-0.000383	0.999957
-0.052049	0.010002	0.998594
-0.052049	0.010002	0.998595
-0.052049	0.010002	0.998594
-0.052049	0.010002	0.998595
0.05175	0.013293	0.998572
0.033621	-0.008098	0.999402
0.02558	0.014661	0.999565
-0.011387	-0.003498	0.999929
-0.01603	-0.00324	0.999866
-0.013975	-0.002496	0.999899
-0.009595	-0.002329	0.999951
-0.001118	0.000255	0.999999
0.003468	-0.003365	0.999988
0.002189	-0.002358	0.999995
0.001959	-0.001941	0.999996
0.000107	-0.001757	0.999999
-0.002659	-0.00147	0.999995
-0.003004	-0.002314	0.999993
-0.001641	-0.006599	0.999977
-0.002552	-0.007485	0.999969
-0.004655	-0.007062	0.999964
-0.006285	-0.005202	0.999967
-0.0096	-0.001785	0.999952
-0.009362	0.002086	0.999954
-0.009271	0.002899	0.999953
-0.007168	0.003446	0.999968
-0.005855	0.001433	0.999982
-0.003756	-0.000968	0.999992
-0.003053	-0.001635	0.999994
-0.003496	-0.001406	0.999993
-0.003503	-0.001459	0.999993
-0.003818	-0.000213	0.999993
-0.002237	-0.00001	0.999997
-0.041779	0.007418	0.999099
-0.041779	0.007418	0.999099
-0.038007	0.006211	0.999258
0.002439	-0.012535	0.999918
-0.003983	-0.007517	0.999964
-0.006712	-0.006193	0.999958
-0.00383	-0.001449	0.999992
-0.003825	-0.001462	0.999992
-0.0031	-0.000874	0.999995
-0.002941	-0.00074	0.999995
-0.0033	0.000448	0.999995
0.04374	-0.034934	0.998432
0.093513	-0.007786	-0.995588
0.093513	-0.007786	-0.995588
0.000518	-0.090616	0.995886
-0.005913	-0.228271	0.97358
-0.004489	-0.223167	0.97477
-0.004721	-0.210032	0.977683
-0.01475	-0.214639	0.976582
-0.031852	-0.210538	0.977067
-0.064221	-0.008913	0.997896
-0.064609	-0.041619	0.997042
0.040073	-0.053553	-0.997761
-0.044156	-0.02763	0.998643
0.046193	-0.030152	-0.998477
0.048914	-0.009799	-0.998755
0.048914	-0.009799	-0.998755
-0.009906	-0.000789	0.999951
-0.007599	0.000118	0.999971
-0.007599	0.000118	0.999971
-0.004988	0.001238	0.999987
-0.00444	0.000508	0.99999
-0.005583	0.000491	0.999984
0.117558	0.250285	0.961009
0.209923	0.373912	0.903395
0.2568	0.432373	0.864354
0.242249	0.404395	0.881918
0.18101	0.470292	0.863748
0.093074	0.519294	0.849512
0.085006	0.557114	0.826074
0.02316	0.534742	0.844698
0.023761	0.539369	0.841734
0.024108	0.545935	0.837481
0.024108	0.545935	0.837481
0.024602	0.555052	0.831452
0.024144	0.558441	0.829193
0.020009	0.096988	0.995084
0.018743	0.098158	0.994994
0.016416	0.108293	0.993984
0.011506	0.117396	0.993019
0.011506	0.117396	0.993019
0.010795	0.132538	0.991119
0.012789	0.14986	0.988624
0.027087	0.138418	0.990003
0.026862	0.134335	0.990572
0.0131	0.151009	0.988446
-0.012721	0.160782	0.986908
-0.036474	0.153806	0.987428
-0.042676	0.138294	0.989471
-0.019135	0.103515	0.994444
0.060399	0.065499	0.996023
0.043995	0.060959	0.99717
0.014849	0.059638	0.99811
0.014849	0.059638	0.99811
-0.017353	0.060037	0.998045
0.017443	0.070802	0.997338
0.078779	0.063789	0.994849
0.076952	0.049063	0.995827
0.026475	0.058606	0.99793
-0.033087	0.058233	0.997755
-0.033087	0.058233	0.997755
-0.046215	0.009198	0.998889
-0.012571	0.009255	0.999878
-0.009899	-0.012041	0.999879
-0.018557	-0.002884	0.999824
-0.015212	0.002678	0.999881
-0.015212	0.002678	0.999881
-0.004977	-0.006464	0.999967
-0.006145	-0.011156	0.999919
-0.023299	-0.010064	0.999678
-0.017166	-0.021893	0.999613
-0.005073	-0.042913	0.999066
0.03275	-0.069456	0.997047
0.054728	-0.110017	0.992422
0.054728	-0.110017	0.992422
0.013148	-0.15995	0.987038
-0.018509	-0.196651	0.980299
-0.051898	-0.215016	0.975231
0.035176	-0.176744	0.983628
0.091031	-0.169446	0.981326
0.08195	-0.131748	0.98789
0.08195	-0.131748	0.98789
0.039442	-0.102091	0.993993
-0.036109	-0.08044	0.996105
-0.041405	-0.100869	0.994038
-0.05127	-0.132558	0.989848
-0.042697	-0.152936	0.987313
-0.033851	-0.161544	0.986285
-0.033851	-0.161544	0.986285
-0.034502	-0.15765	0.986892
-0.085771	-0.066217	0.994112
-0.083839	0.041918	0.995597
-0.070588	0.096843	0.992793
-0.017856	0.144704	0.989314
-0.011465	0.140179	0.99006
-0.000851	0.133635	0.99103
-0.020147	0.129199	0.991414
-0.02557	0.126542	0.991632
-0.026266	0.134146	0.990614
-0.015224	0.14502	0.989312
-0.053201	0.326679	0.943637
0.00702	0.306324	0.951902
0.02726	0.315684	0.948473
-0.01942	0.125269	0.991933
-0.023432	0.132087	0.990961
-0.0257	0.136363	0.990326
-0.01505	0.146869	0.989041
0.099368	-0.033815	0.994476
0.069541	0.294183	0.953216
0.223601	0.40934	0.884558
0.258587	-0.326965	0.90897
0.258129	-0.325801	0.909518
0.279085	-0.362778	0.889103
0.208723	-0.027512	0.977588
0.020156	-0.118607	0.992737
-0.282747	-0.345535	0.894796
-0.363055	-0.379338	0.851054
-0.363055	-0.379338	0.851054
-0.402662	-0.396965	0.824792
-0.593278	0.140375	0.792664
0.334356	0.49751	0.800431
0.003727	0.000772	0.999993
0.002063	-0.007053	0.999973
0.002063	-0.007053	0.999973
0.001647	-0.005639	0.999983
-0.005552	-0.010511	0.999929
-0.005552	-0.010511	0.999929
-0.297292	0.069277	0.95227
-0.422633	-0.081401	0.902638
-0.33316	0.323661	0.885578
0.002736	-0.00128	0.999995
0.000198	-0.00191	0.999998
-0.002242	-0.001807	0.999996
-0.002242	-0.001807	0.999996
-0.00468	-0.001371	0.999988
-0.007375	-0.001044	0.999972
-0.013127	0.00542	0.999899
-0.016626	0.006174	0.999843
-0.270124	-0.008725	0.962786
-0.469976	-0.11036	0.875753
-0.437459	0.250794	0.863558
-0.216868	0.293585	0.931008
-0.011077	0.001163	0.999938
-0.010514	0.001659	0.999943
-0.010543	0.001619	0.999943
-0.010995	0.00187	0.999938
-0.011432	0.001888	0.999933
0.01159	0.881187	0.472626
0.345744	0.675643	0.651128
0.225976	0.819686	0.526356
-0.011582	0.00135	0.999932
-0.010665	0.00028	0.999943
0.107383	-0.055456	0.99267
0.107113	-0.051422	0.992916
-0.020136	-0.051104	0.99849
-0.066149	-0.064932	0.995695
-0.160059	0.037674	0.986388
-0.14509	0.054892	0.987895
-0.091478	0.083378	0.99231
-0.004966	0.011614	0.99992
-0.003667	0.013592	0.999901
0.001993	0.011219	0.999935
-0.001371	0.008734	0.999961
-0.009581	0.012089	0.999881
-0.009581	0.012089	0.999881
-0.009581	0.012089	0.999881
-0.117283	0.400435	0.908789
0.473207	-0.532414	0.701862
0.48088	-0.518421	0.707103
0.005841	0.587013	0.809557
0.004719	0.587247	0.809394
0.03548	0.559374	0.828156
-0.082394	0.411441	0.907705
-0.082394	0.411441	0.907705
-0.15089	0.378996	0.913014
-0.185063	0.336824	0.923202
-0.164096	0.289285	0.943073
-0.147162	0.161142	0.975898
0.013048	-0.000921	0.999915
0.014866	-0.000239	0.999889
0.014866	-0.000239	0.999889
0.013032	0.002931	0.999911
0.011396	0.002659	0.999932
0.009998	0.001824	0.999948
0.009785	0.001605	0.999951
0.003969	0.002136	0.99999
-0.009417	0.007151	0.99993
-0.021367	0.01104	0.999711
-0.025809	0.010421	0.999613
-0.01951	-0.126747	0.991743
-0.010727	-0.074242	0.997183
0.002066	-0.023007	0.999733
-0.001977	-0.034432	0.999405
-0.006696	-0.034851	0.99937
0.066912	-0.019604	0.997566
0.138597	0.049586	0.989107
0.097896	0.067213	0.992924
0.020275	0.000713	0.999794
0.011338	0.0013	0.999935
0.012259	0.003082	0.99992
0.012113	0.001874	0.999925
0.010463	0.001722	0.999944
0.009906	0.001695	0.99995
0.00919	0.003456	0.999952
0.007721	0.002574	0.999967
0.00689	0.002601	0.999973
0.006278	0.00213	0.999978
0.003148	0.004288	0.999986
-0.001989	0.005144	0.999985
0.002344	-0.003891	0.99999
-0.114248	0.05202	0.992089
-0.114248	0.05202	0.992089
-0.802938	0.092135	-0.588899
-0.806684	0.149041	0.571881
-0.015017	0.04489	0.998879
0.108748	-0.062705	0.99209
0.002102	-0.043073	0.99907
-0.021483	-0.047286	0.99865
-0.016592	-0.048498	0.998685
0.059075	-0.066422	0.996041
-0.003666	-0.203978	0.978969
-0.00872	-0.05561	0.998414
-0.014978	-0.059063	0.998142
-0.020429	-0.062626	0.997828
0.062471	-0.210631	0.975568
0.011681	-0.188325	0.982037
0.034352	-0.193917	0.980416
-0.037173	-0.189344	0.981207
0.082461	-0.0286	0.996184
0.134543	0.008771	0.990869
0.014369	0.002453	0.999894
0.015854	0.002849	0.99987
0.015046	0.003324	0.999881
0.011265	0.002649	0.999933
0.011889	0.00161	0.999928
0.012485	0.00274	0.999918
0.010262	0.000283	0.999947
0.010034	0.002193	0.999947
0.00879	0.004476	0.999951
0.010748	0.004562	0.999932
0.010771	0.003939	0.999934
0.007813	0.000286	0.999969
-0.01026	0.002689	0.999944
-0.022465	0.005051	0.999735
-0.09119	-0.124004	0.988083
-0.007657	-0.210099	0.97765
0.043511	-0.275745	0.960245
0.040724	-0.278787	0.959489
0.005416	-0.280942	0.959709
0.005493	-0.280543	0.959826
0.007848	-0.323321	0.946257
0.009161	-0.321518	0.946859
-0.005804	-0.272487	0.962142
0.080659	-0.193661	0.977747
0.043121	0.000842	0.99907
0.030313	0.006625	0.999519
0.269746	-0.053485	0.961445
0.33557	-0.036548	0.941306
0.499075	-0.063669	0.864217
0.230467	-0.09521	0.968411
0.009358	0.006546	0.999935
-0.001053	0.007282	0.999973
-0.266872	0.110806	0.957341
-0.422477	0.044912	0.90526
-0.285088	-0.037103	0.957783
0.001478	0.001821	0.999997
-0.005076	0.002597	0.999984
-0.00974	0.001926	0.999951
-0.009127	0.002953	0.999954
-0.01102	0.003032	0.999935
-0.013081	0.002064	0.999912
-0.012371	-0.000595	0.999923
-0.022613	-0.0103	0.999691
-0.021245	-0.010124	0.999723
-0.040217	0.053155	0.997776
-0.022359	0.113321	0.993307
-0.007471	0.118042	0.992981
0.031578	0.108924	0.993548
0.022537	0.052264	0.998379
-0.013197	0.000381	0.999913
-0.017202	0.003491	0.999846
-0.019675	0.005015	0.999794
-0.013896	0.006801	0.99988
-0.010812	0.008013	0.99991
-0.00903	0.007097	0.999934
-0.00913	0.006688	0.999936
-0.009572	0.003556	0.999948
-0.008216	0.003037	0.999962
-0.005421	0.003414	0.999979
-0.005022	0.003362	0.999982
-0.007543	0.002913	0.999967
-0.009692	0.003171	0.999948
-0.010919	0.000903	0.99994
0.078713	-0.056171	0.995314
0.116486	-0.128312	0.984869
-0.02498	-0.133843	0.990688
-0.112202	-0.133299	0.984704
-0.149085	-0.055089	0.987289
-0.137755	0.040471	0.989639
-0.14146	0.020172	0.989738
-0.070294	0.009112	0.997485
0.00159	0.012942	0.999915
0.075589	0.00795	0.997107
-0.001549	0.012228	0.999924
-0.112227	0.025999	0.993342
-0.102641	0.007726	0.994688
-0.059012	-0.001682	0.998256
0.008379	0.012959	0.999881
0.049425	-0.026763	0.998419
0.092774	-0.043317	0.994745
0.062735	-0.029896	0.997582
0.022636	-0.000483	0.999744
0.017627	0.001496	0.999844
0.005071	0.002424	0.999984
-0.003344	0.002531	0.999991
-0.011169	0.001688	0.999936
-0.009887	0.000878	0.999951
-0.009571	0.002242	0.999952
-0.009661	0.000388	0.999953
-0.012699	-0.000293	0.999919
-0.01404	-0.001901	0.9999
-0.013745	-0.00107	0.999905
-0.007508	0.000981	0.999971
-0.007276	-0.000306	0.999973
-0.005564	0.003044	0.99998
-0.005377	0.001742	0.999984
-0.006131	0.001916	0.999979
-0.004139	0.001314	0.999991
-0.007016	0.000264	0.999975
-0.007179	0.000638	0.999974
-0.005441	0.001866	0.999983
-0.005639	0.00278	0.99998
0.183043	-0.011516	0.983037
0.295271	0.056457	0.953744
-0.2705	-0.011013	0.962657
-0.28429	0.005977	0.95872
-0.266001	-0.00986	0.963922
-0.005834	0.001381	0.999982
-0.00518	0.001872	0.999985
-0.005405	0.001509	0.999984
-0.006813	0.000805	0.999976
-0.007648	0.000302	0.999971
-0.007168	-0.000323	0.999974
-0.006624	0.000483	0.999978
-0.002257	0.001223	0.999997
0.001711	0.000913	0.999998
0.005341	0.000636	0.999986
0.003493	0.001053	0.999993
-0.003146	0.000721	0.999995
-0.003161	0.000068	0.999995
-0.004707	0.000489	0.999989
-0.00607	0.000847	0.999981
-0.007147	0.001966	0.999973
-0.012028	0.002211	0.999925
-0.017468	0.001724	0.999846
-0.014415	0.000306	0.999896
-0.007144	-0.001382	0.999974
-0.000889	0.001153	0.999999
-0.020002	0.002334	0.999797
-0.030923	0.007303	0.999495
-0.041444	0.001907	0.999139
-0.003543	-0.007499	0.999966
0.012064	0.004794	0.999916
0.007226	0.002001	0.999972
-0.013492	0.005582	0.999893
-0.014309	-0.001331	0.999897
0.007376	-0.001976	0.999971
0.022807	-0.002044	0.999738
0.027445	0.001152	0.999623
0.015487	0.002093	0.999878
0.008897	0.001607	0.999959
0.083719	-0.016346	0.996355
0.027954	-0.043269	0.998672
-0.015963	-0.042878	0.998953
-0.04562	-0.0392	0.998189
-0.024186	0.005088	0.999695
-0.05056	0.004926	0.998709
-0.039005	0.001684	0.999238
-0.015395	-0.000255	0.999882
0.000702	0.00084	0.999999
0.006718	-0.001978	0.999976
0.020205	-0.006248	0.999776
0.028461	-0.003261	0.99959
0.0171	-0.002642	0.99985
0.01174	0.000611	0.999931
0.00637	0.003116	0.999975
-0.005042	0.002701	0.999984
-0.008423	0.007007	0.99994
-0.007929	0.00739	0.999941
-0.004626	0.014473	0.999885
0.000125	0.01284	0.999918
0.000125	0.01284	0.999918
-0.263325	0.244226	0.933281
-0.263325	0.244226	0.933281
-0.530293	0.110852	0.840537
-0.474416	0.029	0.879823
-0.002088	-0.000041	0.999998
-0.002176	-0.000346	0.999998
-0.002015	-0.000082	0.999998
-0.001644	0.000229	0.999999
-0.077948	0.038897	0.996198
-0.116336	0.069655	0.990764
-0.102542	0.063255	0.992715
-0.095794	0.086625	0.991625
0.057578	0.097013	0.993616
0.019112	0.066338	0.997614
-0.050907	0.048631	0.997519
-0.048501	0.063398	0.996809
0.169021	-0.014223	0.98551
-0.998456	0.019562	0.051984
-0.988409	-0.151217	0.013436
0.100204	-0.075424	0.992104
-0.002477	-0.016658	0.999858
0.003324	-0.019605	0.999802
-0.001229	-0.008396	0.999964
0.002932	-0.002938	0.999991
0.005166	0.002039	0.999985
0.000572	0.003862	0.999992
0.013175	0.010331	0.99986
0.025798	0.003382	0.999661
0.033678	0.006111	0.999414
0.029277	0.008562	0.999535
0.008561	0.001324	0.999963
-0.066339	-0.006034	0.997779
-0.052049	0.010002	0.998595
-0.052049	0.010002	0.998594
-0.052049	0.010002	0.998595
0.041045	0.0126	0.999078
0.050379	0.02972	0.998288
0.00953	0.053601	0.998517
-0.013539	0.059859	0.998115
-0.006242	0.055027	0.998465
-0.005234	0.049128	0.998779
-0.00059	0.027142	0.999631
0.005044	0.00949	0.999942
0.00177	0.000997	0.999998
0.0036	0.000513	0.999993
0.003842	0.001028	0.999992
0.001196	0.001824	0.999998
-0.0024	0.001085	0.999997
-0.002277	0.000752	0.999997
0.00184	0.00054	0.999998
0.002092	-0.002979	0.999993
-0.001326	-0.006441	0.999978
-0.01442	-0.00466	0.999885
-0.015702	-0.002931	0.999872
-0.011008	0.000787	0.999939
-0.010052	0.003029	0.999945
-0.00806	0.00276	0.999964
-0.003531	0.001233	0.999993
-0.00258	0.000085	0.999997
-0.002936	0.000565	0.999996
-0.003407	0.000834	0.999994
-0.003897	0.000674	0.999992
-0.003824	0.00054	0.999993
0.028958	-0.013594	0.999488
-0.041779	0.007418	0.999099
0.00427	-0.00745	0.999963
-0.038007	0.006211	0.999258
0.004223	-0.000329	0.999991
0.002224	-0.007827	0.999967
-0.006434	-0.005042	0.999967
-0.013935	-0.003631	0.999896
-0.005559	-0.000984	0.999984
-0.003144	0.000443	0.999995
-0.003552	0.001253	0.999993
-0.002833	0.001316	0.999995
-0.002957	0.001128	0.999995
0.093513	-0.007786	-0.995588
0.03863	-0.006339	0.999234
-0.059715	0.003556	0.998209
0.042758	-0.003706	0.999079
0.002229	0.026874	0.999636
-0.000402	0.032314	0.999478
-0.067452	0.02996	0.997273
-0.079312	0.009946	0.9968
0.029514	-0.0427	-0.998652
0.016726	-0.043636	-0.998908
0.051597	-0.032596	-0.998136
-0.003424	0.038036	0.999271
0.051597	-0.032596	-0.998136
-0.007084	0.033721	0.999406
-0.010331	-0.001298	0.999946
-0.010331	-0.001298	0.999946
-0.009229	-0.001052	0.999957
-0.007487	0.000614	0.999972
-0.005481	0.000899	0.999985
-0.003147	0.001748	0.999994
-0.004193	0.001921	0.999989
-0.007542	0.000533	0.999971
-0.010448	0.00074	0.999945
-0.010717	0.001334	0.999942
-0.011062	0.000611	0.999939
-0.01195	0.000076	0.999929
-0.011803	-0.000738	0.99993
-0.011971	-0.000736	0.999928
-0.014352	-0.003932	0.999889
-0.037119	0.055844	0.997749
-0.038888	0.072821	0.996587
-0.037179	0.099127	0.99438
-0.021631	0.118445	0.992725
-0.022839	0.118693	0.992668
0.227395	0.487584	0.842943
0.373742	0.458053	0.806538
0.318945	0.238548	0.917262
-0.015389	0.07407	0.997134
-0.019038	0.062952	0.997835
-0.017672	0.066112	0.997656
0.016264	0.078885	0.996751
0.019969	0.087479	0.995966
0.002077	0.095306	0.995446
-0.012398	0.122613	0.992377
-0.010941	0.113623	0.993464
0.031844	0.113567	0.99302
0.013969	0.106008	0.994267
0.000038	-0.006786	0.999977
0.00295	-0.000719	0.999995
0.010317	0.000221	0.999947
0.037467	0.057768	0.997627
0.007723	0.094991	0.995448
0.051087	0.017344	0.998544
0.036018	0.016402	0.999217
0.024686	0.004099	0.999687
0.057877	0.037689	0.997612
0.038493	0.112777	0.992875
0.043962	0.086137	0.995313
0.038389	0.028376	0.99886
0.015418	0.01403	0.999783
0.004915	0.009181	0.999946
-0.021535	-0.007329	0.999741
-0.029442	0.018832	0.999389
-0.014541	0.007246	0.999868
0.002266	-0.00429	0.999988
0.000111	-0.004398	0.99999
-0.008237	-0.005619	0.99995
-0.025861	-0.003854	0.999658
0.010549	-0.027697	0.999561
0.05831	-0.067788	0.995994
0.067838	-0.097017	0.992968
0.083789	-0.140612	0.986513
0.06896	-0.11268	0.991236
0.046166	-0.102071	0.993705
0.012758	-0.068411	0.997576
-0.002087	-0.138004	0.990429
-0.000562	-0.170194	0.98541
-0.003354	-0.173528	0.984823
0.056524	-0.085606	0.994724
-0.006671	-0.046584	0.998892
-0.01003	-0.042351	0.999053
-0.013675	-0.043144	0.998975
-0.013435	-0.054561	0.99842
-0.018248	-0.078747	0.996728
-0.018694	-0.099106	0.994901
-0.036026	-0.107666	0.993534
-0.044442	-0.113891	0.992499
-0.042771	-0.111778	0.992812
-0.0559	-0.11066	0.992285
-0.18495	-0.020885	0.982526
-0.164066	0.020214	0.986242
-0.001246	0.079716	0.996817
-0.003879	0.068083	0.997672
-0.012111	0.072603	0.997287
-0.028441	0.093799	0.995185
-0.028369	0.089213	0.995609
-0.033171	0.096045	0.994824
-0.206744	0.159406	0.965322
-0.118838	-0.374412	0.919616
0.062714	-0.240764	0.968555
0.193915	-0.38462	0.902477
0.237167	0.08304	0.967913
0.119524	0.091163	0.988637
-0.02161	0.090789	0.995636
-0.18423	0.160228	0.969735
-0.345052	0.260351	0.901752
-0.26159	0.543255	0.797775
0.004593	0.655563	0.755127
0.170235	-0.283899	0.943622
0.252489	-0.248259	0.935209
0.156767	-0.057668	0.985951
0.717026	-0.112359	-0.687931
-0.256106	-0.253863	0.932718
-0.256106	-0.253863	0.932718
-0.28552	-0.305084	0.908517
0.92373	-0.356359	-0.140471
0.660833	0.384399	0.644622
0.002695	0.003979	0.999988
0.002695	0.003979	0.999988
-0.001744	0.006985	0.999974
-0.006135	0.009069	0.99994
0.004703	0.005069	0.999976
